piid,in_scope_17,pop_state_code,pop_country_code,dollars,records
N0001924F1885,no,IN,USA,162730060.65,15
N0001924F2587,no,IN,USA,34884.66,3
N0001924F5343,no,IN,USA,92441232.57,17
N0001924G0005,no,NULL,NULL,0.0,1
N0001925D0002,no,NULL,NULL,0.0,5
N0001925F0093,no,IN,USA,16430604.0,5
N0001925F0101,no,IN,USA,57162643.0,15
N0001925F0112,no,IN,USA,23712195.41,8
N0001925F0142,no,NULL,KWT,1523139.72,1
N0001925F0187,no,IN,USA,248307488.72,14
N0001925F0308,no,IN,USA,1679370.33,2
N0001925F0321,no,IN,USA,2814590.0,1
N0001925F0990,no,IN,USA,425530.0,2
N0001925F1023,no,IN,USA,106333853.89,6
N0001925F2579,no,VA,USA,3093150.0,1
N0001925G0002,no,NULL,NULL,0.0,2
N0001926F0042,no,IN,USA,1896355.48,1
N0001926F0047,no,IN,USA,85775655.16,2
N0001926F0052,no,NULL,KWT,1579071.84,1
N0001926F0062,no,IN,USA,12260503.08,3
N0001926F0079,no,IN,USA,13926570.0,1
N0001926F0114,no,IN,USA,5584244.0,1
N0002326D0002,no,NULL,NULL,0.0,1
N0002401G2300,no,NULL,NULL,0.0,1
N0002402C2905,no,VA,USA,0.0,1
N0002403C2101,no,CT,USA,-7587729.0,49
N0002404C2100,no,CT,USA,0.0,2
N0002404C2118,no,VA,USA,0.0,4
N0002405C2103,no,CT,USA,-513488.0,6
N0002405G4417,no,NULL,NULL,0.0,1
N0002407C2100,no,NY,USA,-17970.0,1
N0002407C2102,no,PA,USA,3500000.0,2
N0002407C2117,no,VA,USA,0.0,1
N0002407C4013,no,CA,USA,-4317423.41,2
N0002407C4014,no,MA,USA,3102554.1,14
N0002407C4415,no,CA,USA,-1955211.82,2
N0002407G5438,no,NULL,NULL,0.0,1
N0002408C2100,no,VA,USA,0.0,10
N0002408C4203,no,MA,USA,3310999.64,16
N0002408C4410,no,CA,USA,-8282386.35,2
N0002409C2100,no,CT,USA,-1674332.0,12
N0002409C2104,yes,CT,USA,418383760.0,785
N0002409C2108,no,NY,USA,0.0,3
N0002409C2229,no,CA,USA,22688028.0,19
N0002409C4417,no,CT,USA,-199760.93,1
N0002410C2110,no,VA,USA,15818182.41,6
N0002410C2118,yes,CT,USA,84515274.0,149
N0002410C2119,no,PA,USA,0.0,1
N0002410C2203,no,MS,USA,-700611.0,2
N0002411C2109,yes,CT,USA,10334416.81,70
N0002411C2111,no,CT,USA,1788739.0,41
N0002411C2127,no,PA,USA,0.0,2
N0002412C2106,no,PA,USA,-177298.0,1
N0002412C2107,no,PA,USA,0.0,2
N0002412C2115,yes,CT,USA,4986346322.0,1191
N0002412C4158,no,MS,USA,0.0,1
N0002412C4305,no,CT,USA,0.0,1
N0002412C5311,no,MN,USA,-2102252.0,7
N0002412C5316,no,MN,USA,-7540.0,4
N0002413C2121,no,PA,USA,0.0,2
N0002413C2128,yes,CT,USA,161186677.0,133
N0002413C4233,no,MA,USA,0.0,2
N0002413C4308,no,CT,USA,-5263887.0,6
N0002413C4311,no,CT,USA,-4494174.0,6
N0002413C4404,no,CA,USA,14590991.22,68
N0002413C5314,no,MN,USA,97201037.0,15
N0002413C5325,no,MN,USA,49364403.25,69
N0002413G5331,no,NULL,NULL,0.0,2
N0002414C2101,no,PA,USA,0.0,2
N0002414C2104,no,CT,USA,268707249.0,117
N0002414C5324,no,MN,USA,6057265.18,15
N0002415C4103,no,MN,USA,81402402.37,70
N0002415C4103,no,KY,USA,0.0,1
N0002415C4300,no,CT,USA,126587921.0,69
N0002415C4305,no,CT,USA,24998633.0,23
N0002415C4313,no,CA,USA,58551079.95,291
N0002415G4104,no,NULL,NULL,0.0,4
N0002415G5333,no,NULL,NULL,0.0,1
N0002416C2106,no,PA,USA,1753275197.0,8
N0002416C2111,yes,CT,USA,38745674.0,28
N0002416C2227,no,CA,USA,81020136.0,85
N0002416C2229,no,CA,USA,5103386070.64,324
N0002416D4418,no,NULL,NULL,0.0,6
N0002416D4421,no,NULL,NULL,0.0,6
N0002416G4104,no,NULL,NULL,0.0,2
N0002417C2100,yes,CT,USA,210059.0,5
N0002417C2110,no,PA,USA,174838695.0,9
N0002417C2117,yes,CT,USA,711410502.0,20
N0002417C2120,no,PA,USA,0.0,1
N0002417C4426,no,CA,USA,32805266.84,161
N0002417C5375,no,MN,USA,39173843.59,14
N0002417C6417,no,VA,USA,974921.0,2
N0002417F4109,no,MN,USA,67277.0,5
N0002417F8005,no,MD,USA,2500000.0,4
N0002417F8005,no,PA,USA,0.0,1
N0002417G5387,no,NULL,NULL,0.0,2
N0002417G5390,no,NULL,NULL,0.0,2
N0002418C2124,no,PA,USA,110610236.0,1
N0002418C2230,no,MS,USA,137607000.0,9
N0002418C2404,no,CA,USA,34642779.88,20
N0002418C4101,no,MA,USA,641811.41,3
N0002418C4400,no,CA,USA,79012219.76,88
N0002418C4404,no,CA,USA,221210547.1,54
N0002418C4439,no,CA,USA,199252791.4,162
N0002418C6258,no,VA,USA,607385.0,2
N0002418D4327,no,NULL,NULL,0.0,8
N0002418F22R2,no,CA,USA,2141292.0,4
N0002418F4102,no,KY,USA,350257.0,1
N0002418F4110,no,KY,USA,809542.0,4
N0002418F4131,no,KY,USA,292841.0,2
N0002418F4A29,no,CA,USA,100213.99,6
N0002418F4K03,no,CA,USA,5000.0,3
N0002418F5302,no,KY,USA,7747447.01,9
N0002418F5309,no,MN,USA,734595.0,2
N0002418F8202,no,MD,USA,587500.0,2
N0002418F8314,no,PA,USA,13786152.0,6
N0002418P5186,no,CA,USA,0.0,1
N0002419C2112,no,PA,USA,1051399060.0,18
N0002419C2114,yes,PA,USA,3376284837.0,11
N0002419C2115,yes,PA,USA,3053850028.0,13
N0002419C2125,no,CT,USA,4876017.0,2
N0002419C2208,no,MS,USA,17321643.25,28
N0002419C2210,no,MS,USA,499939809.34,57
N0002419C2234,no,CA,USA,5083277.56,13
N0002419C2235,no,CA,USA,1868085652.07,168
N0002419C4136,no,MS,USA,9208014.0,5
N0002419C4136,no,MA,USA,-3502374.62,14
N0002419C5301,no,MN,USA,23642278.1,43
N0002419F22A1,no,CA,USA,254083.0,3
N0002419F2423,no,MA,USA,279175.0,2
N0002419F4123,no,MA,USA,32339753.0,3
N0002419F4126,no,KY,USA,682030.0,7
N0002419F4128,no,MA,USA,4840640.0,1
N0002419F4129,no,MA,USA,469136.0,1
N0002419F4130,no,MA,USA,4666164.0,5
N0002419F4133,no,MS,USA,5352987.17,10
N0002419F4B24,no,CA,USA,100000.0,2
N0002419F5301,no,MN,USA,91989.0,1
N0002419F5301,no,KY,USA,0.0,3
N0002419F5304,no,MN,USA,4035262.0,1
N0002419F5304,no,KY,USA,-201533.41,6
N0002419F5308,no,MN,USA,1075828.27,5
N0002419F8435,no,PA,USA,15868944.0,7
N0002419F8461,no,PA,USA,350000.0,1
N0002419F8502,no,TX,USA,69812.29,3
N0002419G4108,no,NULL,NULL,0.0,9
N0002419G5306,no,NULL,NULL,0.0,6
N0002420C4100,no,NULL,GBR,2659474.53,3
N0002420C4401,no,CA,USA,77165881.02,107
N0002420C4454,no,CA,USA,103682157.53,64
N0002420C5300,no,KY,USA,109973746.99,21
N0002420C5380,no,MN,USA,589010821.02,34
N0002420C6249,no,MA,USA,25713600.0,1
N0002420D6348,no,NULL,NULL,0.0,7
N0002420F2439,no,MA,USA,2067199.44,6
N0002420F2440,no,MA,USA,896816.7,4
N0002420F4A39,no,CA,USA,276000.0,2
N0002420F5301,no,MN,USA,17117963.61,24
N0002420F6347,no,DC,USA,0.0,2
N0002420F8519,no,PA,USA,624000.0,1
N0002420G4107,no,NULL,NULL,0.0,7
N0002421C2212,no,CA,USA,4207437.0,6
N0002421C4106,yes,MN,USA,103825275.13,31
N0002421C4111,yes,MA,USA,29611059.53,20
N0002421C4111,yes,MS,USA,18560458.0,4
N0002421C4405,no,CA,USA,127064960.41,71
N0002421C4478,no,CA,USA,118674776.54,140
N0002421C5393,no,MN,USA,158886077.92,89
N0002421F4100,no,MN,USA,17576524.0,3
N0002421F5305,no,KY,USA,13043.0,2
N0002421F5306,no,KY,USA,455349.6,5
N0002421F5308,no,MN,USA,8395382.12,12
N0002421F8073,no,MD,USA,6120713.2,11
N0002421G2503,no,NULL,NULL,0.0,1
N0002422C2505,no,CA,USA,98697871.86,14
N0002422C4120,no,MI,USA,19688905.61,5
N0002422D4447,no,NULL,NULL,0.0,3
N0002422D4453,no,NULL,NULL,0.0,3
N0002422F4423,no,CA,USA,10000.0,1
N0002422F8523,no,TX,USA,588000.0,1
N0002422F8528,no,TX,USA,160000.0,1
N0002422FG012,no,VA,USA,291.0,1
N0002422FG330,no,DC,USA,104.85,1
N0002423C4404,no,CA,USA,101248319.62,89
N0002423C4407,no,CA,USA,88611652.79,91
N0002423C4424,no,CA,USA,436256366.14,109
N0002423C5234,no,VA,USA,25175175.98,5
N0002423C5300,no,MN,USA,16946986.82,23
N0002423C5300,no,KY,USA,3085854.63,4
N0002423F4318,no,CT,USA,0.0,1
N0002423F4B25,no,CA,USA,175000.0,1
N0002423F8011,no,MD,USA,9994616.0,6
N0002423F8296,no,MD,USA,7816944.0,9
N0002423F8534,no,TX,USA,160000.0,1
N0002423F8536,no,TX,USA,16000.0,1
N0002423FG0116,no,DC,USA,1042.5,1
N0002423FG0614,no,DC,USA,7774.2,1
N0002423G5305,no,NULL,NULL,0.0,3
N0002423G5317,no,NULL,NULL,0.0,5
N0002423P6207,no,DC,USA,8225.0,5
N0002424C2112,no,PA,USA,512997491.0,9
N0002424C2114,yes,PA,USA,4346859034.0,6
N0002424C2115,no,PA,USA,3692948206.0,9
N0002424C2135,no,TX,USA,923094823.0,12
N0002424C2301,no,CA,USA,2501740929.0,23
N0002424C5324,no,MN,USA,147017092.0,8
N0002424F4319,no,CT,USA,0.0,1
N0002424F4A38,no,CA,USA,22179.0,3
N0002424F5104,no,MN,USA,6417662.0,2
N0002424F5318,no,MN,USA,6098498.53,3
N0002424F5318,no,KY,USA,0.0,1
N0002424F5320,no,MN,USA,157368.0,2
N0002424F5322,no,KY,USA,73991898.36,6
N0002424F5330,no,KY,USA,4235950.43,2
N0002424F8306,no,PA,USA,3911960.0,3
N0002424F8512,no,TX,USA,160000.0,1
N0002424FG0018,no,VA,USA,9747.5,1
N0002425C2312,no,MS,USA,299844.4,6
N0002425C2405,no,IN,USA,222098104.0,8
N0002425C2414,no,NULL,NLD,5647556.0,3
N0002425C4404,no,CA,USA,200431953.7,18
N0002425C4422,no,CA,USA,88016316.44,26
N0002425C5315,no,MN,USA,44871840.0,3
N0002425D4214,no,NULL,NULL,0.0,1
N0002425F4214,no,CA,USA,10000.0,2
N0002425F5316,no,MN,USA,2620885.44,6
N0002425F5321,no,KY,USA,117200.0,1
N0002425F8305,no,PA,USA,1150000.0,3
N0002425F8366,no,PA,USA,3341096.0,1
N0002425F8548,no,TX,USA,160000.0,1
N0002425F8549,no,TX,USA,40000.0,1
N0002426F5318,no,MN,USA,2734115.0,2
N0002498C2104,no,VA,USA,0.0,13
N0003012C0100,no,CA,USA,32780.0,1
N0003013C0100,no,CA,USA,-442293.0,1
N0003017C0017,no,CA,USA,11685728.0,2
N0003017C0100,no,CA,USA,17278036.0,14
N0003018C0023,no,CA,USA,2944000.0,1
N0003018C0045,no,NY,USA,78385114.0,31
N0003018C0100,no,CA,USA,127718.0,3
N0003019C0015,no,CA,USA,202043284.7,41
N0003019C0045,no,NY,USA,0.0,1
N0003019C0100,no,FL,USA,245217129.0,69
N0003019G0053,no,NULL,NULL,0.0,1
N0003020C0100,no,FL,USA,107226082.05,43
N0003020C0101,no,FL,USA,800000.0,1
N0003021C0100,no,FL,USA,47145365.02,10
N0003022C0100,no,FL,USA,81713840.0,14
N0003022C6041,no,VA,USA,0.0,1
N0003023C0100,no,FL,USA,79683125.0,12
N0003023C6045,no,NY,USA,143278814.0,32
N0003024C0100,no,FL,USA,14680766.0,3
N0003024C1005,no,MA,USA,4722953.0,4
N0003025C0100,no,FL,USA,25671438.0,8
N0003025C6045,no,NY,USA,23165091.0,18
N0003818FA033,no,HI,USA,26325.08,1
N0003819FA007,no,HI,USA,38910.92,1
N0003819FA008,no,HI,USA,50533.0,1
N0003819FA009,no,HI,USA,76217.09,1
N0003819FA010,no,HI,USA,16882.7,1
N0003819FA011,no,HI,USA,155004.0,1
N0003819FA012,no,HI,USA,155004.0,1
N0003819FA013,no,HI,USA,119660.49,1
N0003819FA034,no,HI,USA,28501.2,2
N0003819FA043,no,HI,USA,16102.97,1
N0003820FA002,no,HI,USA,211259.36,1
N0003821FS0004,no,HI,USA,33037.87,1
N0003821FS0014,no,HI,USA,162200.44,1
N0003824FH026,no,CA,USA,118600.4,1
N0003825FC007,no,MD,USA,21461.0,1
N0003825FC022,no,MD,USA,70843.2,1
N0003825FM0002,no,CA,USA,131053.92,1
N0003918C0001,no,VA,USA,20099037.79,42
N0003918F3000,no,CA,USA,10377160.44,40
N0003920C0006,no,CA,USA,1897297.5,12
N0003921C5002,no,MA,USA,90264588.0,1
N0003923D1014,no,NULL,NULL,0.0,1
N0003923D4001,no,NULL,NULL,0.0,2
N0003923D9004,no,NULL,NULL,0.0,1
N0003923F1047,no,CA,USA,2000.0,2
N0003924F2188,no,CA,USA,9147.6,1
N0003925DE005,no,NULL,NULL,0.0,3
N0003925F2200,no,CA,USA,804384.53,2
N0003925FE061,no,TN,USA,2000.0,1
N0005519M01EA,no,TX,USA,429.0,1
N0007018F0033,no,CA,USA,7864.0,1
N0010400GA103,no,NULL,NULL,0.0,1
N0010408CFA52,no,NJ,USA,187443.0,2
N0010412GA755,no,NULL,NULL,0.0,5
N0010412PCE90,no,NY,USA,0.0,3
N0010413GA751,no,NULL,NULL,0.0,1
N0010413GA756,no,NULL,NULL,0.0,1
N0010414CBA76,no,NJ,USA,0.0,1
N0010414CFB12,no,PA,USA,0.0,3
N0010414CNA06,no,NJ,USA,0.0,1
N0010414PDE03,no,VA,USA,-7000.0,1
N0010415GA751,no,NULL,NULL,0.0,2
N0010415GA752,no,NULL,NULL,0.0,1
N0010416CFA34,no,MA,USA,0.0,1
N0010416CFA62,no,PA,USA,0.0,1
N0010416CFA65,no,PA,USA,0.0,2
N0010416PBT15,no,PA,USA,-12646.0,1
N0010416PDB40,no,MA,USA,0.0,1
N0010416PDH56,no,KY,USA,-2333.0,1
N0010416PFF65,no,WA,USA,0.0,1
N0010416PFF66,no,WA,USA,0.0,1
N0010416PFF68,no,WA,USA,0.0,1
N0010416PFG21,no,MA,USA,0.0,2
N0010416PFG22,no,MA,USA,0.0,1
N0010417CFA39,no,WA,USA,0.0,1
N0010417CFA82,no,PA,USA,-41194.0,29
N0010417GAS01,no,NULL,NULL,0.0,15
N0010417PCD80,no,PA,USA,0.0,1
N0010417PDA51,no,MA,USA,-14772.0,1
N0010417PDC72,no,KY,USA,1557.0,1
N0010417PDD93,no,MA,USA,-2172.0,2
N0010417PDF41,no,MA,USA,76052.0,3
N0010417PDG11,no,KY,USA,-1700.0,1
N0010417PF012,no,PA,USA,0.0,1
N0010417PFC82,no,GA,USA,0.0,1
N0010417PFF06,no,PA,USA,-149.93,1
N0010417PFF25,no,PA,USA,-50.0,1
N0010417PFF81,no,PA,USA,-99.9,2
N0010417PFH19,no,MA,USA,0.0,2
N0010417PNB48,no,PA,USA,3791.01,2
N0010417PNE64,no,LA,USA,-100.0,1
N0010418CBA25,no,PA,USA,243815.0,1
N0010418CBA58,no,PA,USA,510768.0,3
N0010418CF013,no,CA,USA,1044189.0,5
N0010418CF021,no,CA,USA,624908.0,1
N0010418CF022,no,PA,USA,1247832.0,5
N0010418CFA37,no,PA,USA,3790000.0,25
N0010418CFA58,no,PA,USA,4246460.0,7
N0010418CFA61,no,PA,USA,5421818.3,9
N0010418CFA68,no,PA,USA,4715066.0,6
N0010418CFA70,no,PA,USA,421608.0,6
N0010418CFA73,no,PA,USA,4716783.0,6
N0010418F0AS1,no,PA,USA,448028.0,7
N0010418F0AS2,no,PA,USA,524869.0,6
N0010418F0AS3,no,PA,USA,111212.0,3
N0010418F0AS4,no,PA,USA,541912.0,8
N0010418F0AS5,no,PA,USA,550769.0,6
N0010418F0AS6,no,PA,USA,490192.0,7
N0010418F0AS7,no,PA,USA,433359.0,7
N0010418F0AS8,no,PA,USA,537588.0,3
N0010418F0AS9,no,PA,USA,607885.0,6
N0010418F0ASA,no,PA,USA,114444.0,2
N0010418F0ASB,no,PA,USA,457489.0,5
N0010418F0ASC,no,PA,USA,470628.0,4
N0010418F0ASD,no,PA,USA,429573.0,5
N0010418F0ASE,no,PA,USA,579367.0,4
N0010418F0ASF,no,PA,USA,114444.0,3
N0010418F0ASG,no,PA,USA,541237.0,6
N0010418F0ASH,no,PA,USA,718841.0,5
N0010418F0ASJ,no,PA,USA,708633.0,9
N0010418F0ASK,no,PA,USA,655481.0,6
N0010418F0ASL,no,PA,USA,816439.0,7
N0010418F0ASM,no,PA,USA,704236.0,7
N0010418F0ASN,no,PA,USA,311388.0,17
N0010418F0ASP,no,PA,USA,244144.0,10
N0010418F0ASQ,no,PA,USA,666259.0,5
N0010418F0ASR,no,PA,USA,645880.0,5
N0010418F0ASS,no,PA,USA,570763.0,4
N0010418F0AST,no,PA,USA,878076.0,4
N0010418F0H01,no,MA,USA,489824.0,4
N0010418F0H02,no,MA,USA,467313.0,6
N0010418F0JA2,no,MA,USA,237779.0,2
N0010418F0JA3,no,MA,USA,44400.0,2
N0010418F0JA4,no,MA,USA,44400.0,2
N0010418F0JA5,no,MA,USA,579400.0,2
N0010418F0JA6,no,MA,USA,270167.0,4
N0010418F0JA7,no,MA,USA,128783.0,2
N0010418F0JA8,no,MA,USA,19700.0,1
N0010418F0JA9,no,MA,USA,126879.0,2
N0010418F0JAA,no,MA,USA,192718.0,3
N0010418F0JAB,no,MA,USA,19700.0,1
N0010418F0JAC,no,MA,USA,123000.0,2
N0010418F0JAD,no,MA,USA,123000.0,2
N0010418F0JAE,no,MA,USA,123000.0,2
N0010418F0JAF,no,MA,USA,123000.0,2
N0010418F0JAG,no,MA,USA,123000.0,2
N0010418F0JAH,no,MA,USA,123000.0,2
N0010418F0JAJ,no,MA,USA,123000.0,2
N0010418F0JAK,no,MA,USA,322837.0,3
N0010418F0JAL,no,MA,USA,322837.0,1
N0010418F0JAM,no,MA,USA,44400.0,1
N0010418F0JAN,no,MA,USA,123000.0,3
N0010418F0JAP,no,MA,USA,123000.0,3
N0010418F0JAS,no,MA,USA,745977.0,5
N0010418F0JAT,no,MA,USA,704948.0,4
N0010418F0JAU,no,MA,USA,645674.0,1
N0010418F0JAV,no,MA,USA,322837.0,1
N0010418F0JAW,no,MA,USA,322837.0,1
N0010418F0JAX,no,MA,USA,645674.0,2
N0010418F0JAY,no,MA,USA,645674.0,2
N0010418F0JAZ,no,MA,USA,123000.0,1
N0010418F0JB0,no,PA,USA,204763.0,2
N0010418F0JB1,no,PA,USA,227444.0,3
N0010418F1JA1,no,MA,USA,123000.0,1
N0010418F1JA2,no,MA,USA,44400.0,2
N0010418F1JA3,no,MA,USA,44400.0,1
N0010418F1JA4,no,MA,USA,39400.0,2
N0010418F1JA5,no,MA,USA,19700.0,1
N0010418F1JA6,no,MA,USA,246000.0,2
N0010418F1JA7,no,MA,USA,123000.0,1
N0010418F1JA8,no,MA,USA,123000.0,1
N0010418F1JA9,no,MA,USA,123000.0,1
N0010418F1JAA,no,MA,USA,123000.0,1
N0010418F1JAB,no,MA,USA,123000.0,1
N0010418F1JAC,no,MA,USA,44400.0,1
N0010418F1JAD,no,MA,USA,19700.0,1
N0010418F1JAE,no,MA,USA,44400.0,1
N0010418F1JAF,no,MA,USA,44400.0,1
N0010418F1JAG,no,MA,USA,19700.0,1
N0010418F1JAH,no,MA,USA,123000.0,1
N0010418F1JAJ,no,MA,USA,123000.0,1
N0010418F1JAK,no,MA,USA,645674.0,1
N0010418F1JAL,no,MA,USA,246000.0,1
N0010418F1JAM,no,MA,USA,44400.0,1
N0010418F1JAN,no,MA,USA,44400.0,1
N0010418F1JAP,no,MA,USA,323037.0,2
N0010418F1JAQ,no,MA,USA,645674.0,2
N0010418F1JAR,no,MA,USA,645674.0,1
N0010418FAS00,no,PA,USA,712738.0,3
N0010418FAS02,no,PA,USA,108777.0,4
N0010418FAS04,no,PA,USA,0.0,2
N0010418FGW00,no,KY,USA,-7000.0,1
N0010418FGW01,no,KY,USA,-7146.0,1
N0010418FGW02,no,KY,USA,-27650.0,2
N0010418FGW03,no,KY,USA,-13045.0,2
N0010418FGW04,no,KY,USA,-844.0,1
N0010418FGW05,no,KY,USA,-2245.0,1
N0010418FGW06,no,KY,USA,-4823.0,2
N0010418FGW07,no,KY,USA,6185.0,1
N0010418FGW08,no,KY,USA,-6233.0,2
N0010418FGW09,no,KY,USA,72484.0,4
N0010418FGW0A,no,KY,USA,31484.0,2
N0010418FGW0B,no,KY,USA,15386.0,2
N0010418FGW0C,no,KY,USA,76842.0,3
N0010418FGW0D,no,KY,USA,0.0,2
N0010418FGW0E,no,KY,USA,4931.0,2
N0010418FGW0F,no,KY,USA,215606.0,4
N0010418FGW0G,no,KY,USA,22460.0,3
N0010418FGW0H,no,KY,USA,31798.0,3
N0010418FGW0J,no,KY,USA,15026.0,2
N0010418FGW0K,no,KY,USA,12466.0,1
N0010418FGW0L,no,KY,USA,4508.0,2
N0010418FGW0M,no,KY,USA,31165.0,1
N0010418FGW0N,no,KY,USA,0.0,2
N0010418FGW0P,no,KY,USA,4696.0,2
N0010418FGW0Q,no,KY,USA,5054.0,2
N0010418FGW0R,no,KY,USA,20732.0,2
N0010418FGW0S,no,KY,USA,0.0,3
N0010418FGW0T,no,KY,USA,157008.0,7
N0010418FGW0U,no,KY,USA,10338.0,3
N0010418FGW0V,no,KY,USA,10434.0,4
N0010418FGW0W,no,KY,USA,4848.0,3
N0010418FGW0X,no,KY,USA,9989.0,2
N0010418FGW0Y,no,KY,USA,10043.0,3
N0010418FGW0Z,no,KY,USA,126585.0,3
N0010418FJA00,no,MA,USA,-82902.0,2
N0010418FJA01,no,MA,USA,-134718.0,2
N0010418FJA02,no,MA,USA,119500.0,3
N0010418FJA03,no,MA,USA,12791.0,3
N0010418FJA04,no,MA,USA,12791.0,3
N0010418FJA05,no,MA,USA,9362.0,3
N0010418FJA06,no,MA,USA,121850.0,3
N0010418FJA07,no,MA,USA,119500.0,3
N0010418FJA08,no,MA,USA,614124.06,3
N0010418GBH01,no,NULL,NULL,0.0,4
N0010418GBJ01,no,NULL,NULL,0.0,2
N0010418PBK84,no,PA,USA,30978.0,1
N0010418PBK91,no,PA,USA,10665.0,4
N0010418PBP43,no,NY,USA,41944.0,1
N0010418PBS52,no,PA,USA,48836.0,2
N0010418PBV30,no,PA,USA,720.0,1
N0010418PBX97,no,NY,USA,69946.0,7
N0010418PBY33,no,PA,USA,4189.0,1
N0010418PCC18,no,CA,USA,149596.0,2
N0010418PCC37,no,CA,USA,236733.0,2
N0010418PCC60,no,WA,USA,450.0,5
N0010418PCC66,no,NY,USA,5000.0,1
N0010418PCD04,no,VA,USA,27155.0,2
N0010418PCD63,no,NY,USA,222000.0,2
N0010418PCE74,no,CA,USA,6233.0,1
N0010418PDA64,no,KY,USA,2095.0,2
N0010418PDC87,no,MA,USA,108427.0,6
N0010418PDC92,no,MA,USA,13412.0,4
N0010418PDE72,no,MA,USA,196456.0,4
N0010418PDF08,no,OH,USA,37200.0,2
N0010418PDF63,no,KY,USA,53903.0,2
N0010418PDF82,no,KY,USA,8637.0,2
N0010418PDF83,no,KY,USA,0.0,2
N0010418PDG32,no,KY,USA,32911.0,5
N0010418PEJ45,no,PA,USA,522.0,1
N0010418PEM03,no,PA,USA,1080.0,1
N0010418PET23,no,PA,USA,5165.0,3
N0010418PEU09,no,PA,USA,65668.0,2
N0010418PEU82,no,PA,USA,4334.4,3
N0010418PFA26,no,GA,USA,0.0,1
N0010418PFA70,no,GA,USA,0.0,1
N0010418PFC56,no,GA,USA,4088.0,1
N0010418PFD20,no,MA,USA,240400.0,2
N0010418PFD24,no,MA,USA,480800.0,1
N0010418PFD25,no,MA,USA,480800.0,1
N0010418PFD36,no,GA,USA,3212.8,1
N0010418PFD39,no,GA,USA,2992.0,1
N0010418PFE37,no,MA,USA,999447.06,2
N0010418PFE41,no,MA,USA,999447.06,1
N0010418PFE78,no,PA,USA,249900.0,9
N0010418PFF44,no,PA,USA,29069.0,2
N0010418PFF69,no,PA,USA,28564.0,1
N0010418PFG76,no,GA,USA,2660.0,2
N0010418PFJ31,no,PA,USA,7487.0,5
N0010418PNA56,no,PA,USA,-25274.0,1
N0010418PNB47,no,MN,USA,-10000.0,1
N0010418PNB82,no,PA,USA,428000.0,5
N0010418PNC22,no,VA,USA,18972.0,1
N0010418PND80,no,PA,USA,403000.0,2
N0010418PNE60,no,PA,USA,40272.0,2
N0010418PNF29,no,CA,USA,21632.0,3
N0010418PNF72,no,PA,USA,5000.0,3
N0010418PNF79,no,PA,USA,1000.0,2
N0010418PNG45,no,PA,USA,334498.0,5
N0010418PX038,no,VA,USA,1750.0,3
N0010418PXB07,no,MN,USA,10812.0,3
N0010419CBA33,no,NY,USA,0.0,2
N0010419CCA02,no,CA,USA,726522.06,2
N0010419CF002,no,PA,USA,5801902.54,13
N0010419CFA03,no,MA,USA,1067846.0,1
N0010419CFA27,no,PA,USA,3796863.8,3
N0010419CFA32,no,PA,USA,4989840.0,16
N0010419CFA35,no,PA,USA,7991631.93,8
N0010419F0BH1,no,CA,USA,746126.0,4
N0010419F0JA1,no,MA,USA,334350.0,3
N0010419F0JA2,no,MA,USA,125500.0,1
N0010419F0JA3,no,MA,USA,334350.0,1
N0010419F0JA4,no,MA,USA,334350.0,1
N0010419F0JA5,no,MA,USA,125500.0,1
N0010419F0JA6,no,MA,USA,125500.0,1
N0010419FAS00,no,PA,USA,370020.0,1
N0010419FAS01,no,PA,USA,26591.0,2
N0010419FAS02,no,PA,USA,903018.0,4
N0010419FAS03,no,PA,USA,566997.0,4
N0010419FAS04,no,PA,USA,585193.0,2
N0010419FBH00,no,VA,USA,466464.0,1
N0010419FBH01,no,VA,USA,25080.0,2
N0010419FBH02,no,VA,USA,53988.0,3
N0010419FBH03,no,VA,USA,2746.0,2
N0010419FBH04,no,VA,USA,10320.0,3
N0010419FBH05,no,VA,USA,688566.0,6
N0010419FBH06,no,VA,USA,624908.0,1
N0010419FBH07,no,VA,USA,262325.0,5
N0010419FBH08,no,VA,USA,624908.0,3
N0010419FGW00,no,KY,USA,50540.0,2
N0010419FGW01,no,KY,USA,0.0,2
N0010419FGW02,no,KY,USA,0.0,2
N0010419FGW03,no,KY,USA,415987.0,5
N0010419FGW04,no,KY,USA,72551.0,9
N0010419FGW05,no,KY,USA,118125.0,6
N0010419FGW06,no,KY,USA,0.0,2
N0010419FGW07,no,KY,USA,17096.0,2
N0010419FGW08,no,KY,USA,18891.0,3
N0010419FGW09,no,KY,USA,103562.0,8
N0010419FGW0A,no,KY,USA,134115.0,5
N0010419FGW0B,no,KY,USA,11772.0,2
N0010419FGW0C,no,KY,USA,149835.0,4
N0010419FGW0D,no,KY,USA,0.0,2
N0010419FJA00,no,MA,USA,292440.0,2
N0010419FJA01,no,MA,USA,138909.0,1
N0010419FJA02,no,MA,USA,521300.0,4
N0010419GNA01,no,NULL,NULL,0.0,3
N0010419GU101,no,NULL,NULL,0.0,2
N0010419GUF01,no,NULL,NULL,0.0,2
N0010419PBH03,no,NY,USA,3800.0,1
N0010419PBQ92,no,PA,USA,594.0,1
N0010419PBS77,no,FL,USA,27107.0,2
N0010419PBW28,no,PA,USA,7878.0,1
N0010419PBW87,no,AL,USA,7400.0,1
