Subawardee UEI,Subawardee Vendor Name,Subawardee DBA Name,Parent UEI,Parent Vendor Name,Subaward Report ID,Subaward Report Number,Subaward Number,Subaward Date,Submitted Date,Subaward Amount $,Subaward Description,Subawardee Street Address,Subawardee Street Address 2,Subawardee City,Subawardee Congressional District,Subawardee State Code,Subawardee State Name,Country Code,Country Name,Subawardee ZIP,Business Type Codes,Business Type Names,Top Pay Salaries,Top Pay Employee Names,Prime PIID,Prime Contract Key,Agency ID,Referenced IDV PIID,Referenced IDV Agency ID,Prime Award Type,Total Contract Value $,Base Award Date Signed,Prime Entity UEI,Prime Entity Name,Description of Requirement,Prime NAICS,Prime NAICS Description,Funding Agency Code,Funding Agency Name,Funding Office Code,Funding Office Name,Funding Department Code,Funding Department Name,Contracting Agency Code,Contracting Agency Name,Contracting Office Code,Contracting Office Name,Contracting Department Code,Contracting Department Name
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958215,a622507a-fcba-11ef-8e2a-e7034f2d18cd,1000023973,2022-01-27,2022-03-27,529814.0,SEE COMPLETE DESCRIPTION,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,330565; 466869; 378633; 299129; 698799,Peter  Bellin; Charles  Ferrer; David  Bala; Michael  Johnston; Bradley  Sterner,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958169,a621d7c6-fcba-11ef-8e2a-e7034f2d18cd,1000024540,2022-01-27,2022-03-27,154813.0,SEE COMPLETE DESCRIPTION,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,330565; 466869; 698799; 378633; 299129,Peter  Bellin; Charles  Ferrer; Bradley  Sterner; David  Bala; Michael  Johnston,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958086,a620fef0-fcba-11ef-8e2a-e7034f2d18cd,1000023973,2022-01-27,2022-03-26,-149442.0,SEE TEXT,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,698799; 378633; 330565; 299129; 466869,Bradley  Sterner; David  Bala; Peter  Bellin; Michael  Johnston; Charles  Ferrer,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958154,a621afee-fcba-11ef-8e2a-e7034f2d18cd,1000024676,2022-01-28,2022-03-27,111800.0,SEE COMPLETE DESCRIPTION,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,299129; 330565; 466869; 378633; 698799,Michael  Johnston; Peter  Bellin; Charles  Ferrer; David  Bala; Bradley  Sterner,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958155,a621b304-fcba-11ef-8e2a-e7034f2d18cd,1000026280,2022-02-17,2022-03-26,113855.0,SEE TEXT,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,466869; 299129; 698799; 330565; 378633,Charles  Ferrer; Michael  Johnston; Bradley  Sterner; Peter  Bellin; David  Bala,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958220,a6225d22-fcba-11ef-8e2a-e7034f2d18cd,1000023750,2022-02-18,2022-03-26,816882.0,SEE TEXT,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,330565; 466869; 378633; 698799; 299129,Peter  Bellin; Charles  Ferrer; David  Bala; Bradley  Sterner; Michael  Johnston,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958193,a62217cc-fcba-11ef-8e2a-e7034f2d18cd,1000026300,2022-02-18,2022-03-26,223818.0,SEE TEXT,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,378633; 299129; 466869; 698799; 330565,David  Bala; Michael  Johnston; Charles  Ferrer; Bradley  Sterner; Peter  Bellin,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958187,a6220818-fcba-11ef-8e2a-e7034f2d18cd,1000026507,2022-02-22,2022-03-26,208084.0,SEE TEXT,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,466869; 330565; 698799; 378633; 299129,Charles  Ferrer; Peter  Bellin; Bradley  Sterner; David  Bala; Michael  Johnston,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,MENSE2ENG8J6,Arcline Investment Management LP,20958222,a622622c-fcba-11ef-8e2a-e7034f2d18cd,1000023807,2022-02-25,2022-03-26,1155844.0,SEE TEXT,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,378633; 698799; 330565; 466869; 299129,David  Bala; Bradley  Sterner; Peter  Bellin; Charles  Ferrer; Michael  Johnston,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",20958200,a62229ce-fcba-11ef-8e2a-e7034f2d18cd,1000028755,2022-03-23,2023-04-24,313824.0,See Description,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,328746; 391746; 507085; 529249; 353319,Michael  Johnston; David  Bala; Charles  Ferrer; Bradley  Sterner; Peter  Bellin,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2023-04-20,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,GOVERNMENT PROPERTY TRANSFER,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958213,a6224ba2-fcba-11ef-8e2a-e7034f2d18cd,1000030341,2022-04-22,2025-03-06,476680.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,1841143; 647513; 692693; 600093; 583189,George  Whittier; Jay  McFadyen; Michael  Clark; Timothy  Oswald; Charles  Fererr,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958199,a622271c-fcba-11ef-8e2a-e7034f2d18cd,1000030342,2022-04-22,2025-03-06,300390.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,647513; 600093; 692693; 1841143; 583189,Jay  McFadyen; Timothy  Oswald; Michael  Clark; George  Whittier; Charles  Fererr,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958148,a621a0e4-fcba-11ef-8e2a-e7034f2d18cd,1000030573,2022-04-22,2025-03-06,94375.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,583189; 600093; 692693; 1841143; 647513,Charles  Fererr; Timothy  Oswald; Michael  Clark; George  Whittier; Jay  McFadyen,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958206,a6223900-fcba-11ef-8e2a-e7034f2d18cd,1000023288,2022-04-25,2025-03-06,353180.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,600093; 1841143; 647513; 583189; 692693,Timothy  Oswald; George  Whittier; Jay  McFadyen; Charles  Fererr; Michael  Clark,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958189,a6220cfa-fcba-11ef-8e2a-e7034f2d18cd,1000021301,2022-04-26,2025-03-06,215916.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,647513; 692693; 583189; 600093; 1841143,Jay  McFadyen; Michael  Clark; Charles  Fererr; Timothy  Oswald; George  Whittier,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958216,a62252dc-fcba-11ef-8e2a-e7034f2d18cd,1000021808,2022-04-27,2025-03-06,536765.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,600093; 1841143; 647513; 692693; 583189,Timothy  Oswald; George  Whittier; Jay  McFadyen; Michael  Clark; Charles  Fererr,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958197,a6222258-fcba-11ef-8e2a-e7034f2d18cd,1000031291,2022-04-29,2025-03-06,288524.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,1841143; 692693; 583189; 600093; 647513,George  Whittier; Michael  Clark; Charles  Fererr; Timothy  Oswald; Jay  McFadyen,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958143,a62193ba-fcba-11ef-8e2a-e7034f2d18cd,1000031376,2022-04-29,2025-03-06,81256.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,583189; 600093; 1841143; 647513; 692693,Charles  Fererr; Timothy  Oswald; George  Whittier; Jay  McFadyen; Michael  Clark,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958196,a6221f9c-fcba-11ef-8e2a-e7034f2d18cd,1000031935,2022-05-09,2025-03-06,275000.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,647513; 600093; 1841143; 692693; 583189,Jay  McFadyen; Timothy  Oswald; George  Whittier; Michael  Clark; Charles  Fererr,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958167,a621d258-fcba-11ef-8e2a-e7034f2d18cd,1000033489,2022-06-09,2025-03-06,139980.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,647513; 600093; 1841143; 583189; 692693,Jay  McFadyen; Timothy  Oswald; George  Whittier; Charles  Fererr; Michael  Clark,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958142,a621911c-fcba-11ef-8e2a-e7034f2d18cd,1000034354,2022-06-20,2025-03-06,81192.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,600093; 583189; 647513; 1841143; 692693,Timothy  Oswald; Charles  Fererr; Jay  McFadyen; George  Whittier; Michael  Clark,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958210,a62243be-fcba-11ef-8e2a-e7034f2d18cd,1000035443,2022-07-01,2025-03-06,415056.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,1841143; 600093; 692693; 583189; 647513,George  Whittier; Timothy  Oswald; Michael  Clark; Charles  Fererr; Jay  McFadyen,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958125,a621650c-fcba-11ef-8e2a-e7034f2d18cd,1000041136,2022-10-04,2025-03-06,59850.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,647513; 692693; 1841143; 600093; 583189,Jay  McFadyen; Michael  Clark; George  Whittier; Timothy  Oswald; Charles  Fererr,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958181,a621f85a-fcba-11ef-8e2a-e7034f2d18cd,1000041872,2022-10-17,2025-03-06,181334.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,600093; 647513; 692693; 1841143; 583189,Timothy  Oswald; Jay  McFadyen; Michael  Clark; George  Whittier; Charles  Fererr,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958153,a621ad82-fcba-11ef-8e2a-e7034f2d18cd,1000041537,2022-10-21,2025-03-06,108020.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,647513; 600093; 583189; 1841143; 692693,Jay  McFadyen; Timothy  Oswald; Charles  Fererr; George  Whittier; Michael  Clark,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",ELECTRIC BOAT CORPORATION,HG5LNJAG4LU8,,20958137,a6218456-fcba-11ef-8e2a-e7034f2d18cd,1000042742,2022-10-27,2025-03-06,72600.0,See Below,1913 E STATE ST,,salem,06,OH,Ohio,USA,United States,444602422,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,647513; 692693; 583189; 1841143; 600093,Jay  McFadyen; Michael  Clark; Charles  Fererr; George  Whittier; Timothy  Oswald,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
