uei,naics6,desc,is_primary,dollars
QV38GMJUBJQ3,238130,Framing Contractors ,,4702215.48
QV38GMJUBJQ3,238190,"Other Foundation, Structure, and Building Exterior Contractors ",,4702215.48
QV38GMJUBJQ3,238210,Electrical Contractors and Other Wiring Installation Contractors,,4702215.48
QV38GMJUBJQ3,238220,"Plumbing, Heating, and Air-Conditioning Contractors ",,4702215.48
QV38GMJUBJQ3,238290,Other Building Equipment Contractors ,,4702215.48
QV38GMJUBJQ3,238310,Drywall and Insulation Contractors ,,4702215.48
QV38GMJUBJQ3,238320,Painting and Wall Covering Contractors,,4702215.48
QV38GMJUBJQ3,238330,Flooring Contractors,,4702215.48
QV38GMJUBJQ3,238350,Finish Carpentry Contractors,,4702215.48
QV38GMJUBJQ3,238390,Other Building Finishing Contractors,,4702215.48
QV38GMJUBJQ3,238990,All Other Specialty Trade Contractors,,4702215.48
QV38GMJUBJQ3,326291,Rubber Product Manufacturing for Mechanical Use ,,4702215.48
QV38GMJUBJQ3,332618,Other Fabricated Wire Product Manufacturing ,,4702215.48
QV38GMJUBJQ3,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,,4702215.48
QV38GMJUBJQ3,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,,4702215.48
QV38GMJUBJQ3,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,4702215.48
QV38GMJUBJQ3,334290,Other Communications Equipment Manufacturing,,4702215.48
QV38GMJUBJQ3,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing ,,4702215.48
QV38GMJUBJQ3,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,4702215.48
QV38GMJUBJQ3,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use ",,4702215.48
QV38GMJUBJQ3,335921,Fiber Optic Cable Manufacturing ,,4702215.48
QV38GMJUBJQ3,335931,Current-Carrying Wiring Device Manufacturing ,,4702215.48
QV38GMJUBJQ3,335932,Noncurrent-Carrying Wiring Device Manufacturing ,,4702215.48
QV38GMJUBJQ3,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,,4702215.48
QV38GMJUBJQ3,336611,Ship Building and Repairing ,Y,4702215.48
QV38GMJUBJQ3,336612,Boat Building ,,4702215.48
QV38GMJUBJQ3,488390,Other Support Activities for Water Transportation,,4702215.48
QV38GMJUBJQ3,541330,Engineering Services,,4702215.48
QV38GMJUBJQ3,541340,Drafting Services,,4702215.48
QV38GMJUBJQ3,541380,Testing Laboratories and Services,,4702215.48
QV38GMJUBJQ3,541511,Custom Computer Programming Services ,,4702215.48
QV38GMJUBJQ3,541512,Computer Systems Design Services ,,4702215.48
QV38GMJUBJQ3,541611,Administrative Management and General Management Consulting Services ,,4702215.48
QV38GMJUBJQ3,541990,"All Other Professional, Scientific, and Technical Services",,4702215.48
QV38GMJUBJQ3,561210,Facilities Support Services,,4702215.48
QV38GMJUBJQ3,561621,Security Systems Services (except Locksmiths) ,,4702215.48
QV38GMJUBJQ3,561710,Exterminating and Pest Control Services,,4702215.48
QV38GMJUBJQ3,561730,Landscaping Services,,4702215.48
QV38GMJUBJQ3,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance ,,4702215.48
ZJYJB7MBFE56,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing ",Y,4647189.52
ZJYJB7MBFE56,333996,Fluid Power Pump and Motor Manufacturing ,,4647189.52
YWX1QLBKSQD7,325520,Adhesive Manufacturing,Y,4554999.41
F3XKPA82MHQ5,333995,Fluid Power Cylinder and Actuator Manufacturing ,,4516902.65
F3XKPA82MHQ5,334111,Electronic Computer Manufacturing ,,4516902.65
F3XKPA82MHQ5,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,,4516902.65
F3XKPA82MHQ5,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,4516902.65
F3XKPA82MHQ5,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",Y,4516902.65
F3XKPA82MHQ5,334519,Other Measuring and Controlling Device Manufacturing ,,4516902.65
F3XKPA82MHQ5,335314,Relay and Industrial Control Manufacturing ,,4516902.65
F3XKPA82MHQ5,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,,4516902.65
F3XKPA82MHQ5,336611,Ship Building and Repairing ,,4516902.65
JL9NMM3YALQ5,541330,Engineering Services,,4515227.64
JL9NMM3YALQ5,541611,Administrative Management and General Management Consulting Services ,,4515227.64
JL9NMM3YALQ5,541612,Human Resources Consulting Services ,,4515227.64
JL9NMM3YALQ5,541690,Other Scientific and Technical Consulting Services,,4515227.64
JL9NMM3YALQ5,541990,"All Other Professional, Scientific, and Technical Services",,4515227.64
JL9NMM3YALQ5,561110,Office Administrative Services,,4515227.64
JL9NMM3YALQ5,561311,Employment Placement Agencies ,,4515227.64
JL9NMM3YALQ5,561320,Temporary Help Services,Y,4515227.64
JL9NMM3YALQ5,621399,Offices of All Other Miscellaneous Health Practitioners ,,4515227.64
Y9KMLM1AFU63,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing ,,4467453.96
Y9KMLM1AFU63,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing ,,4467453.96
Y9KMLM1AFU63,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing ,,4467453.96
Y9KMLM1AFU63,334419,Other Electronic Component Manufacturing ,Y,4467453.96
LGVPVLMRHH51,336611,Ship Building and Repairing ,,4457876.31
LGVPVLMRHH51,423840,Industrial Supplies Merchant Wholesalers,Y,4457876.31
MTNSMCNJCNE1,561910,Packaging and Labeling Services,Y,4441314.0
WJ1XMJMTSYL9,334519,Other Measuring and Controlling Device Manufacturing ,Y,4426281.27
H8CSTCGGDD87,335910,Battery Manufacturing ,Y,4364540.72
RG8HFHKSV215,236210,Industrial Building Construction ,Y,4351542.0
RG8HFHKSV215,236220,Commercial and Institutional Building Construction ,,4351542.0
RG8HFHKSV215,238120,Structural Steel and Precast Concrete Contractors ,,4351542.0
JCXDK86FK3L5,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Y,4308300.0
LFNVWPJYQKH4,541330,Engineering Services,Y,4280301.84
QF82VVEDYFC3,336412,Aircraft Engine and Engine Parts Manufacturing ,,4253101.45
QF82VVEDYFC3,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,Y,4253101.45
QF82VVEDYFC3,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing ,,4253101.45
QF82VVEDYFC3,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing ",,4253101.45
D1L2HV3GLLY3,423510,Metal Service Centers and Other Metal Merchant Wholesalers ,Y,4242450.64
PM3QRNLPA8K5,236210,Industrial Building Construction ,,4040000.0
PM3QRNLPA8K5,238190,"Other Foundation, Structure, and Building Exterior Contractors ",,4040000.0
PM3QRNLPA8K5,238210,Electrical Contractors and Other Wiring Installation Contractors,,4040000.0
PM3QRNLPA8K5,238220,"Plumbing, Heating, and Air-Conditioning Contractors ",,4040000.0
PM3QRNLPA8K5,238390,Other Building Finishing Contractors,,4040000.0
PM3QRNLPA8K5,332710,Machine Shops,,4040000.0
PM3QRNLPA8K5,332996,Fabricated Pipe and Pipe Fitting Manufacturing ,,4040000.0
PM3QRNLPA8K5,336611,Ship Building and Repairing ,Y,4040000.0
PM3QRNLPA8K5,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance ,,4040000.0
KQDAHF4VF266,236210,Industrial Building Construction ,,4027771.0
KQDAHF4VF266,236220,Commercial and Institutional Building Construction ,Y,4027771.0
DR3FAZLZ8624,336611,Ship Building and Repairing ,,4027701.16
DR3FAZLZ8624,488320,Marine Cargo Handling,,4027701.16
DR3FAZLZ8624,541219,Other Accounting Services ,,4027701.16
DR3FAZLZ8624,541330,Engineering Services,,4027701.16
DR3FAZLZ8624,541612,Human Resources Consulting Services ,,4027701.16
DR3FAZLZ8624,561110,Office Administrative Services,,4027701.16
DR3FAZLZ8624,561311,Employment Placement Agencies ,Y,4027701.16
DR3FAZLZ8624,561312,Executive Search Services ,,4027701.16
DR3FAZLZ8624,561320,Temporary Help Services,,4027701.16
KWHXKLAL87T5,332710,Machine Shops,,4023880.36
KWHXKLAL87T5,333515,Cutting Tool and Machine Tool Accessory Manufacturing ,,4023880.36
KWHXKLAL87T5,336611,Ship Building and Repairing ,Y,4023880.36
KWHXKLAL87T5,541330,Engineering Services,,4023880.36
KWHXKLAL87T5,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance ,,4023880.36
N6JZARL64EW5,332993,Ammunition (except Small Arms) Manufacturing ,,4000000.0
N6JZARL64EW5,541219,Other Accounting Services ,,4000000.0
N6JZARL64EW5,541330,Engineering Services,,4000000.0
N6JZARL64EW5,541511,Custom Computer Programming Services ,,4000000.0
N6JZARL64EW5,541512,Computer Systems Design Services ,,4000000.0
N6JZARL64EW5,541513,Computer Facilities Management Services ,,4000000.0
N6JZARL64EW5,541519,Other Computer Related Services,,4000000.0
N6JZARL64EW5,541611,Administrative Management and General Management Consulting Services ,Y,4000000.0
N6JZARL64EW5,541612,Human Resources Consulting Services ,,4000000.0
N6JZARL64EW5,541614,"Process, Physical Distribution, and Logistics Consulting Services ",,4000000.0
N6JZARL64EW5,541618,Other Management Consulting Services ,,4000000.0
N6JZARL64EW5,541620,Environmental Consulting Services,,4000000.0
N6JZARL64EW5,541690,Other Scientific and Technical Consulting Services,,4000000.0
N6JZARL64EW5,541714,Research and Development in Biotechnology (except Nanobiotechnology),,4000000.0
N6JZARL64EW5,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",,4000000.0
N6JZARL64EW5,541720,Research and Development in the Social Sciences and Humanities ,,4000000.0
N6JZARL64EW5,541910,Marketing Research and Public Opinion Polling,,4000000.0
N6JZARL64EW5,541990,"All Other Professional, Scientific, and Technical Services",,4000000.0
N6JZARL64EW5,611420,Computer Training ,,4000000.0
N6JZARL64EW5,611430,Professional and Management Development Training ,,4000000.0
N6JZARL64EW5,611710,Educational Support Services,,4000000.0
QVTKQ7LJE196,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing ",Y,3985560.61
QLTXH525A671,237310,"Highway, Street, and Bridge Construction ",,3957474.0
QLTXH525A671,238120,Structural Steel and Precast Concrete Contractors ,,3957474.0
QLTXH525A671,238910,Site Preparation Contractors,,3957474.0
QLTXH525A671,336611,Ship Building and Repairing ,,3957474.0
QLTXH525A671,423830,Industrial Machinery and Equipment Merchant Wholesalers ,,3957474.0
QLTXH525A671,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing ",,3957474.0
QLTXH525A671,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing ,Y,3957474.0
D3QEMKB2X4N5,332911,Industrial Valve Manufacturing ,,3918057.0
D3QEMKB2X4N5,332912,Fluid Power Valve and Hose Fitting Manufacturing ,Y,3918057.0
D3QEMKB2X4N5,333912,Air and Gas Compressor Manufacturing ,,3918057.0
QEP4TKLKQDV3,332322,Sheet Metal Work Manufacturing ,,3873447.53
QEP4TKLKQDV3,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,,3873447.53
QEP4TKLKQDV3,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing ",,3873447.53
QEP4TKLKQDV3,334417,Electronic Connector Manufacturing ,,3873447.53
QEP4TKLKQDV3,334419,Other Electronic Component Manufacturing ,Y,3873447.53
QEP4TKLKQDV3,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,3873447.53
QEP4TKLKQDV3,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",,3873447.53
QEP4TKLKQDV3,335313,Switchgear and Switchboard Apparatus Manufacturing ,,3873447.53
QEP4TKLKQDV3,335931,Current-Carrying Wiring Device Manufacturing ,,3873447.53
QEP4TKLKQDV3,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,,3873447.53
QEP4TKLKQDV3,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing ",,3873447.53
N16ET1YJ6QZ3,332911,Industrial Valve Manufacturing ,Y,3799549.67
NBM4G4SAFQM3,334419,Other Electronic Component Manufacturing ,Y,3792757.07
NBM4G4SAFQM3,334519,Other Measuring and Controlling Device Manufacturing ,,3792757.07
UE9QJD4KK1L6,236220,Commercial and Institutional Building Construction ,,3756401.34
UE9QJD4KK1L6,332311,Prefabricated Metal Building and Component Manufacturing ,,3756401.34
UE9QJD4KK1L6,334111,Electronic Computer Manufacturing ,,3756401.34
UE9QJD4KK1L6,334112,Computer Storage Device Manufacturing ,,3756401.34
UE9QJD4KK1L6,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,,3756401.34
UE9QJD4KK1L6,334290,Other Communications Equipment Manufacturing,,3756401.34
UE9QJD4KK1L6,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,3756401.34
UE9QJD4KK1L6,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use ",,3756401.34
UE9QJD4KK1L6,334516,Analytical Laboratory Instrument Manufacturing ,,3756401.34
UE9QJD4KK1L6,334517,Irradiation Apparatus Manufacturing ,,3756401.34
UE9QJD4KK1L6,334519,Other Measuring and Controlling Device Manufacturing ,,3756401.34
UE9QJD4KK1L6,336411,Aircraft Manufacturing ,,3756401.34
UE9QJD4KK1L6,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing ",,3756401.34
UE9QJD4KK1L6,481211,Nonscheduled Chartered Passenger Air Transportation ,,3756401.34
UE9QJD4KK1L6,488190,Other Support Activities for Air Transportation,,3756401.34
UE9QJD4KK1L6,488999,All Other Support Activities for Transportation ,,3756401.34
UE9QJD4KK1L6,493110,General Warehousing and Storage ,,3756401.34
UE9QJD4KK1L6,512110,Motion Picture and Video Production ,,3756401.34
UE9QJD4KK1L6,517121,Telecommunications Resellers,,3756401.34
UE9QJD4KK1L6,541330,Engineering Services,,3756401.34
UE9QJD4KK1L6,541360,Geophysical Surveying and Mapping Services,,3756401.34
UE9QJD4KK1L6,541370,Surveying and Mapping (except Geophysical) Services,,3756401.34
UE9QJD4KK1L6,541380,Testing Laboratories and Services,,3756401.34
UE9QJD4KK1L6,541420,Industrial Design Services,,3756401.34
UE9QJD4KK1L6,541430,Graphic Design Services,,3756401.34
UE9QJD4KK1L6,541511,Custom Computer Programming Services ,,3756401.34
UE9QJD4KK1L6,541512,Computer Systems Design Services ,,3756401.34
UE9QJD4KK1L6,541513,Computer Facilities Management Services ,,3756401.34
UE9QJD4KK1L6,541519,Other Computer Related Services,,3756401.34
UE9QJD4KK1L6,541611,Administrative Management and General Management Consulting Services ,,3756401.34
UE9QJD4KK1L6,541613,Marketing Consulting Services ,,3756401.34
UE9QJD4KK1L6,541614,"Process, Physical Distribution, and Logistics Consulting Services ",,3756401.34
UE9QJD4KK1L6,541618,Other Management Consulting Services ,,3756401.34
UE9QJD4KK1L6,541620,Environmental Consulting Services,,3756401.34
UE9QJD4KK1L6,541690,Other Scientific and Technical Consulting Services,,3756401.34
UE9QJD4KK1L6,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",Y,3756401.34
UE9QJD4KK1L6,541720,Research and Development in the Social Sciences and Humanities ,,3756401.34
UE9QJD4KK1L6,541810,Advertising Agencies,,3756401.34
UE9QJD4KK1L6,541820,Public Relations Agencies,,3756401.34
UE9QJD4KK1L6,541850,Indoor and Outdoor Display Advertising,,3756401.34
UE9QJD4KK1L6,541910,Marketing Research and Public Opinion Polling,,3756401.34
UE9QJD4KK1L6,541922,Commercial Photography ,,3756401.34
UE9QJD4KK1L6,541930,Translation and Interpretation Services,,3756401.34
UE9QJD4KK1L6,541990,"All Other Professional, Scientific, and Technical Services",,3756401.34
UE9QJD4KK1L6,561210,Facilities Support Services,,3756401.34
UE9QJD4KK1L6,561422,Telemarketing Bureaus and Other Contact Centers ,,3756401.34
UE9QJD4KK1L6,561621,Security Systems Services (except Locksmiths) ,,3756401.34
UE9QJD4KK1L6,561920,Convention and Trade Show Organizers,,3756401.34
UE9QJD4KK1L6,561990,All Other Support Services,,3756401.34
UE9QJD4KK1L6,562112,Hazardous Waste Collection ,,3756401.34
UE9QJD4KK1L6,562211,Hazardous Waste Treatment and Disposal ,,3756401.34
UE9QJD4KK1L6,562910,Remediation Services ,,3756401.34
UE9QJD4KK1L6,611420,Computer Training ,,3756401.34
UE9QJD4KK1L6,611430,Professional and Management Development Training ,,3756401.34
UE9QJD4KK1L6,611519,Other Technical and Trade Schools ,,3756401.34
UE9QJD4KK1L6,611630,Language Schools ,,3756401.34
UE9QJD4KK1L6,611699,All Other Miscellaneous Schools and Instruction ,,3756401.34
UE9QJD4KK1L6,611710,Educational Support Services,,3756401.34
UE9QJD4KK1L6,621330,Offices of Mental Health Practitioners (except Physicians) ,,3756401.34
UE9QJD4KK1L6,624110,Child and Youth Services ,,3756401.34
UE9QJD4KK1L6,624190,Other Individual and Family Services ,,3756401.34
UE9QJD4KK1L6,624221,Temporary Shelters ,,3756401.34
UE9QJD4KK1L6,624310,Vocational Rehabilitation Services ,,3756401.34
UE9QJD4KK1L6,811111,General Automotive Repair ,,3756401.34
UE9QJD4KK1L6,811210,Electronic and Precision Equipment Repair and Maintenance ,,3756401.34
UE9QJD4KK1L6,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance ,,3756401.34
UK6NAHCH8459,335313,Switchgear and Switchboard Apparatus Manufacturing ,Y,3752398.8
U5DDDFM4LJS3,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,Y,3747473.87
GYMLL74UL5Q8,326220,Rubber and Plastics Hoses and Belting Manufacturing,,3721573.24
GYMLL74UL5Q8,332912,Fluid Power Valve and Hose Fitting Manufacturing ,Y,3721573.24
NXGLEN3CK1N6,332322,Sheet Metal Work Manufacturing ,,3711393.19
NXGLEN3CK1N6,334111,Electronic Computer Manufacturing ,,3711393.19
NXGLEN3CK1N6,334412,Bare Printed Circuit Board Manufacturing  ,,3711393.19
NXGLEN3CK1N6,334417,Electronic Connector Manufacturing ,,3711393.19
NXGLEN3CK1N6,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing ,Y,3711393.19
NXGLEN3CK1N6,334419,Other Electronic Component Manufacturing ,,3711393.19
NXGLEN3CK1N6,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing ,,3711393.19
NXGLEN3CK1N6,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,3711393.19
NXGLEN3CK1N6,334519,Other Measuring and Controlling Device Manufacturing ,,3711393.19
NXGLEN3CK1N6,336414,Guided Missile and Space Vehicle Manufacturing ,,3711393.19
